-1.07	0.271336	0.271344	0.624904	0.624911
-1.06	0.27761	0.277618	0.629834	0.629841
-1.05	0.283933	0.283942	0.634845	0.634852
-1.04	0.290307	0.290316	0.639935	0.639941
-1.03	0.296732	0.296741	0.645102	0.645108
-1.02	0.303209	0.303218	0.650343	0.650349
-1.01	0.309739	0.309748	0.655656	0.655662
-1	0.316323	0.316332	0.661039	0.661044
-0.99	0.32296	0.322969	0.666488	0.666493
-0.98	0.329653	0.329662	0.672	0.672005
-0.97	0.3364	0.33641	0.677573	0.677577
-0.96	0.343204	0.343214	0.683202	0.683207
-0.95	0.350065	0.350074	0.688885	0.688889
-0.94	0.356982	0.356992	0.694617	0.69462
-0.93	0.363957	0.363967	0.700393	0.700397
-0.92	0.37099	0.371	0.706211	0.706214
-0.91	0.378081	0.378091	0.712065	0.712067
-0.9	0.385232	0.385241	0.717949	0.717951
-0.89	0.392441	0.39245	0.72386	0.723862
-0.88	0.399709	0.399719	0.729791	0.729792
-0.87	0.407036	0.407046	0.735736	0.735737
-0.86	0.414424	0.414433	0.74169	0.74169
-0.85	0.42187	0.42188	0.747646	0.747646
-0.84	0.429376	0.429386	0.753597	0.753596
-0.83	0.436942	0.436952	0.759536	0.759535
-0.82	0.444567	0.444577	0.765456	0.765454
-0.81	0.452251	0.452261	0.771348	0.771345
-0.8	0.459994	0.460004	0.777205	0.777201
-0.79	0.467795	0.467805	0.783017	0.783012
-0.78	0.475654	0.475664	0.788776	0.788771
-0.77	0.48357	0.48358	0.794472	0.794466
-0.76	0.491543	0.491553	0.800095	0.800088
-0.75	0.499572	0.499581	0.805636	0.805628
-0.74	0.507656	0.507665	0.811082	0.811074
-0.73	0.515793	0.515802	0.816424	0.816414
-0.72	0.523984	0.523992	0.821649	0.821639
-0.71	0.532226	0.532234	0.826746	0.826734
-0.7	0.540518	0.540526	0.831701	0.831689
-0.69	0.548859	0.548867	0.836503	0.836489
-0.68	0.557248	0.557255	0.841137	0.841122
-0.67	0.565682	0.565689	0.845589	0.845573
-0.66	0.574159	0.574166	0.849846	0.849828
-0.65	0.582678	0.582684	0.853892	0.853873
-0.64	0.591236	0.591242	0.857712	0.857692
-0.63	0.599831	0.599837	0.861291	0.86127
-0.62	0.608461	0.608466	0.864613	0.86459
-0.61	0.617123	0.617127	0.86766	0.867636
-0.6	0.625813	0.625818	0.870417	0.870392
-0.59	0.63453	0.634534	0.872866	0.872839
-0.58	0.643269	0.643273	0.87499	0.874961
-0.57	0.652028	0.652031	0.876769	0.876739
-0.56	0.660804	0.660806	0.878187	0.878156
-0.55	0.669591	0.669592	0.879226	0.879192
-0.54	0.678387	0.678387	0.879865	0.87983
-0.53	0.687187	0.687187	0.880086	0.88005
-0.52	0.695987	0.695986	0.879871	0.879833
-0.51	0.704783	0.704781	0.8792	0.87916
-0.5	0.713569	0.713567	0.878054	0.878013
-0.49	0.722342	0.722339	0.876413	0.876371
-0.48	0.731096	0.731092	0.87426	0.874215
-0.47	0.739826	0.739821	0.871574	0.871528
-0.46	0.748526	0.74852	0.868336	0.868289
-0.45	0.75719	0.757184	0.864529	0.86448
-0.44	0.765814	0.765806	0.860133	0.860083
-0.43	0.774391	0.774382	0.855131	0.85508
-0.42	0.782915	0.782905	0.849506	0.849453
-0.41	0.791379	0.791368	0.843241	0.843186
-0.4	0.799777	0.799765	0.836319	0.836263
-0.39	0.808103	0.80809	0.828724	0.828667
-0.38	0.81635	0.816335	0.820443	0.820385
-0.37	0.82451	0.824494	0.811461	0.811402
-0.36	0.832576	0.83256	0.801766	0.801705
-0.35	0.840543	0.840525	0.791345	0.791283
-0.34	0.848401	0.848382	0.780188	0.780126
-0.33	0.856144	0.856123	0.768286	0.768223
-0.32	0.863764	0.863742	0.755631	0.755568
-0.31	0.871254	0.871231	0.742217	0.742153
-0.3	0.878606	0.878582	0.728037	0.727973
-0.29	0.885812	0.885787	0.71309	0.713026
-0.28	0.892865	0.892838	0.697373	0.697309
-0.27	0.899757	0.899729	0.680887	0.680823
-0.26	0.90648	0.906451	0.663633	0.663569
-0.25	0.913027	0.912997	0.645615	0.645552
-0.24	0.91939	0.919358	0.62684	0.626777
-0.23	0.925561	0.925528	0.607314	0.607253
-0.22	0.931534	0.9315	0.587049	0.586988
-0.21	0.9373	0.937264	0.566056	0.565996
-0.2	0.942853	0.942816	0.544348	0.54429
-0.19	0.948185	0.948147	0.521943	0.521887
-0.18	0.953289	0.95325	0.49886	0.498805
-0.17	0.95816	0.95812	0.475117	0.475064
-0.16	0.962789	0.962748	0.450739	0.450688
-0.15	0.967172	0.96713	0.425749	0.425701
